0.136677;[-0.629321 -0.774737 -0.059768 -0.004266 -0.437953 0.417247 -0.796294 0.348756 0.641856 -0.474949 -0.601881 1.368136 0.000000 0.000000 0.000000 1.000000];[-0.587364 -0.807610 -0.051994 -5.495778 -0.481070 0.400081 -0.780027 332.210938 0.650798 -0.433150 -0.623502 1303.211060 0.000000 0.000000 0.000000 1.000000];
0.135889;[-0.628977 -0.775184 -0.056411 -0.009741 -0.440219 0.415162 -0.796136 0.349092 0.640595 -0.475939 -0.602350 1.367588 0.000000 0.000000 0.000000 1.000000];[-0.587687 -0.807414 -0.051390 -10.254459 -0.481713 0.400225 -0.779557 331.719635 0.650030 -0.433383 -0.624141 1299.140381 0.000000 0.000000 0.000000 1.000000];
0.134967;[-0.626013 -0.777468 -0.058726 -0.014568 -0.441091 0.415346 -0.795534 0.349654 0.642915 -0.472149 -0.602917 1.367763 0.000000 0.000000 0.000000 1.000000];[-0.593576 -0.803185 -0.049949 -14.893676 -0.477589 0.401534 -0.781418 333.946106 0.647718 -0.439979 -0.621926 1303.007324 0.000000 0.000000 0.000000 1.000000];
0.143342;[-0.624793 -0.778492 -0.057832 -0.019537 -0.440122 0.412515 -0.797561 0.349459 0.644770 -0.472880 -0.600341 1.364935 0.000000 0.000000 0.000000 1.000000];[-0.581313 -0.812214 -0.048136 -19.472698 -0.486306 0.394255 -0.779747 332.722809 0.652337 -0.429871 -0.624163 1297.344604 0.000000 0.000000 0.000000 1.000000];
0.121287;[-0.624583 -0.779122 -0.050927 -0.024283 -0.445201 0.409027 -0.796527 0.350430 0.641456 -0.474875 -0.602295 1.365460 0.000000 0.000000 0.000000 1.000000];[-0.575879 -0.816275 -0.044638 -24.151524 -0.488201 0.387181 -0.782104 333.609528 0.655733 -0.428608 -0.621468 1296.153320 0.000000 0.000000 0.000000 1.000000];
0.140299;[-0.622447 -0.781005 -0.047989 -0.028770 -0.448177 0.406151 -0.796348 0.352707 0.641458 -0.474192 -0.602818 1.365933 0.000000 0.000000 0.000000 1.000000];[-0.574752 -0.817232 -0.041538 -28.269655 -0.489823 0.384249 -0.782536 334.643066 0.655512 -0.429420 -0.621140 1296.866699 0.000000 0.000000 0.000000 1.000000];
0.119066;[-0.621305 -0.782151 -0.045795 -0.032944 -0.449400 0.403665 -0.796920 0.354550 0.641795 -0.474550 -0.602312 1.367482 0.000000 0.000000 0.000000 1.000000];[-0.573357 -0.818423 -0.037148 -32.649349 -0.489265 0.378413 -0.785722 335.689941 0.657148 -0.432327 -0.617383 1295.712891 0.000000 0.000000 0.000000 1.000000];
0.118485;[-0.619112 -0.784121 -0.040274 -0.037267 -0.450360 0.396679 -0.799863 0.352487 0.643205 -0.477100 -0.598687 1.361575 0.000000 0.000000 0.000000 1.000000];[-0.570382 -0.820641 -0.033856 -36.575394 -0.493374 0.375277 -0.784656 336.358002 0.656665 -0.430853 -0.618926 1295.574463 0.000000 0.000000 0.000000 1.000000];
0.144413;[-0.614370 -0.787800 -0.041444 -0.040346 -0.453825 0.395953 -0.798271 0.353351 0.645317 -0.471659 -0.600753 1.362396 0.000000 0.000000 0.000000 1.000000];[-0.583527 -0.811341 -0.034013 -39.160206 -0.486147 0.382566 -0.785647 337.259247 0.650477 -0.441914 -0.617660 1296.317017 0.000000 0.000000 0.000000 1.000000];
0.120494;[-0.612047 -0.789634 -0.041487 -0.040692 -0.457470 0.396440 -0.795946 0.355089 0.644966 -0.468186 -0.603860 1.360434 0.000000 0.000000 0.000000 1.000000];[-0.592210 -0.805006 -0.034485 -40.161255 -0.486684 0.391473 -0.780912 336.763245 0.642175 -0.445683 -0.623609 1291.504028 0.000000 0.000000 0.000000 1.000000];
0.118689;[-0.605975 -0.794397 -0.039664 -0.042515 -0.460226 0.390930 -0.797077 0.356725 0.648717 -0.464781 -0.602481 1.361146 0.000000 0.000000 0.000000 1.000000];[-0.576798 -0.816270 -0.030700 -41.013317 -0.492554 0.377528 -0.784092 340.817291 0.651658 -0.437144 -0.619806 1299.466064 0.000000 0.000000 0.000000 1.000000];
0.128434;[-0.601996 -0.797432 -0.039320 -0.042196 -0.462381 0.388399 -0.797072 0.358744 0.650908 -0.461677 -0.602516 1.361740 0.000000 0.000000 0.000000 1.000000];[-0.575870 -0.816941 -0.030248 -40.916080 -0.495726 0.378372 -0.781682 341.582367 0.650070 -0.435155 -0.622865 1296.364380 0.000000 0.000000 0.000000 1.000000];
0.120033;[-0.598795 -0.799826 -0.039621 -0.041294 -0.462929 0.386196 -0.797808 0.359024 0.653418 -0.459410 -0.601496 1.359709 0.000000 0.000000 0.000000 1.000000];[-0.576719 -0.816362 -0.029711 -40.953247 -0.495347 0.378382 -0.781917 343.255127 0.649607 -0.436232 -0.622594 1297.630737 0.000000 0.000000 0.000000 1.000000];
0.128682;[-0.595804 -0.802373 -0.032273 -0.042210 -0.471631 0.382183 -0.794640 0.362578 0.649935 -0.458224 -0.606131 1.365180 0.000000 0.000000 0.000000 1.000000];[-0.579976 -0.814066 -0.029315 -41.365864 -0.497388 0.382388 -0.778666 344.192902 0.645132 -0.437029 -0.626674 1298.704224 0.000000 0.000000 0.000000 1.000000];
0.136838;[-0.588306 -0.807868 -0.033624 -0.041488 -0.469790 0.375488 -0.798878 0.361754 0.658015 -0.454189 -0.600429 1.360656 0.000000 0.000000 0.000000 1.000000];[-0.581686 -0.812831 -0.029721 -41.669796 -0.494478 0.382390 -0.780517 346.872620 0.645830 -0.439321 -0.624349 1304.565308 0.000000 0.000000 0.000000 1.000000];
0.138275;[-0.583726 -0.811271 -0.029423 -0.042222 -0.473287 0.369563 -0.799605 0.361456 0.659589 -0.452846 -0.599661 1.360777 0.000000 0.000000 0.000000 1.000000];[-0.567926 -0.822568 -0.027870 -41.708042 -0.501025 0.372379 -0.781181 347.426544 0.652990 -0.429692 -0.623603 1305.589478 0.000000 0.000000 0.000000 1.000000];
0.119952;[-0.574532 -0.817864 -0.028911 -0.043583 -0.483817 0.367945 -0.794058 0.364269 0.660078 -0.442225 -0.607090 1.366236 0.000000 0.000000 0.000000 1.000000];[-0.562947 -0.826075 -0.024990 -41.611877 -0.503173 0.366559 -0.782553 348.427429 0.655645 -0.427964 -0.622003 1307.447998 0.000000 0.000000 0.000000 1.000000];
0.128131;[-0.566931 -0.823120 -0.028857 -0.042228 -0.483791 0.361158 -0.797163 0.362015 0.666635 -0.437999 -0.602935 1.359402 0.000000 0.000000 0.000000 1.000000];[-0.564330 -0.825184 -0.023208 -41.004433 -0.505368 0.367556 -0.780668 349.220703 0.652762 -0.428828 -0.624436 1309.195312 0.000000 0.000000 0.000000 1.000000];
0.131867;[-0.557996 -0.829450 -0.022227 -0.041588 -0.491296 0.351860 -0.796743 0.364580 0.668683 -0.433655 -0.603844 1.361969 0.000000 0.000000 0.000000 1.000000];[-0.547180 -0.836698 -0.021531 -39.616230 -0.514764 0.356692 -0.779568 349.135406 0.659981 -0.415482 -0.625869 1306.985474 0.000000 0.000000 0.000000 1.000000];
0.123157;[-0.551233 -0.833947 -0.022670 -0.039923 -0.492334 0.347163 -0.798166 0.363714 0.673507 -0.428818 -0.601941 1.359456 0.000000 0.000000 0.000000 1.000000];[-0.549821 -0.835008 -0.019793 -38.312107 -0.514556 0.357279 -0.779436 349.842804 0.657945 -0.418368 -0.626090 1308.242432 0.000000 0.000000 0.000000 1.000000];
0.135837;[-0.541692 -0.840103 -0.024562 -0.038384 -0.493872 0.341887 -0.799474 0.362645 0.680071 -0.420977 -0.600070 1.358399 0.000000 0.000000 0.000000 1.000000];[-0.539711 -0.841594 -0.019123 -37.076748 -0.517356 0.349516 -0.781101 350.320251 0.664092 -0.411677 -0.624033 1308.127319 0.000000 0.000000 0.000000 1.000000];
0.118159;[-0.535329 -0.844364 -0.016811 -0.037497 -0.503141 0.334920 -0.796622 0.364167 0.678306 -0.418038 -0.604092 1.363060 0.000000 0.000000 0.000000 1.000000];[-0.535338 -0.844395 -0.018548 -36.401447 -0.521028 0.347439 -0.779585 350.144226 0.664761 -0.407679 -0.625942 1307.671143 0.000000 0.000000 0.000000 1.000000];
0.128127;[-0.527671 -0.849170 -0.018683 -0.036170 -0.504825 0.331303 -0.797092 0.365073 0.683065 -0.411190 -0.603486 1.362985 0.000000 0.000000 0.000000 1.000000];[-0.526648 -0.849879 -0.016742 -35.270653 -0.523036 0.339500 -0.781736 351.149536 0.670104 -0.402945 -0.623306 1309.816162 0.000000 0.000000 0.000000 1.000000];
0.124347;[-0.519741 -0.854104 -0.016350 -0.035348 -0.509247 0.325155 -0.796816 0.365782 0.685903 -0.405816 -0.603943 1.365776 0.000000 0.000000 0.000000 1.000000];[-0.520180 -0.853888 -0.014872 -33.581715 -0.528318 0.335419 -0.779944 350.628143 0.671012 -0.397855 -0.625594 1308.965698 0.000000 0.000000 0.000000 1.000000];
0.117561;[-0.512578 -0.858409 -0.015294 -0.031638 -0.512210 0.320125 -0.796932 0.365207 0.689007 -0.400660 -0.603765 1.363406 0.000000 0.000000 0.000000 1.000000];[-0.511094 -0.859355 -0.014985 -30.681032 -0.530579 0.329167 -0.781072 350.681976 0.676190 -0.391251 -0.624183 1309.450195 0.000000 0.000000 0.000000 1.000000];
0.117713;[-0.499094 -0.866318 -0.014775 -0.028498 -0.516266 0.311152 -0.797851 0.364640 0.695815 -0.390627 -0.602515 1.365451 0.000000 0.000000 0.000000 1.000000];[-0.501405 -0.865036 -0.015452 -27.813213 -0.533861 0.323390 -0.781249 350.820587 0.680844 -0.383474 -0.623949 1310.987671 0.000000 0.000000 0.000000 1.000000];
0.141130;[-0.488977 -0.872104 -0.012943 -0.026725 -0.522155 0.304643 -0.796571 0.366096 0.698651 -0.382765 -0.604318 1.368875 0.000000 0.000000 0.000000 1.000000];[-0.495518 -0.868429 -0.014975 -25.303267 -0.536859 0.319778 -0.780681 350.252899 0.682795 -0.378803 -0.624671 1309.643188 0.000000 0.000000 0.000000 1.000000];
0.148043;[-0.479468 -0.877344 -0.016177 -0.024134 -0.523298 0.300741 -0.797296 0.365530 0.704381 -0.373832 -0.603294 1.368954 0.000000 0.000000 0.000000 1.000000];[-0.480975 -0.876606 -0.012510 -23.736759 -0.543913 0.309554 -0.779919 350.168549 0.687594 -0.368318 -0.625677 1310.805664 0.000000 0.000000 0.000000 1.000000];
0.129851;[-0.471044 -0.881907 -0.014030 -0.022790 -0.525917 0.293645 -0.798219 0.363737 0.708109 -0.368652 -0.602100 1.366668 0.000000 0.000000 0.000000 1.000000];[-0.465018 -0.885141 -0.014615 -22.427578 -0.547256 0.300396 -0.781161 349.915405 0.695869 -0.355256 -0.624080 1311.461914 0.000000 0.000000 0.000000 1.000000];
0.129080;[-0.463609 -0.885865 -0.010238 -0.022014 -0.531145 0.287278 -0.797057 0.364430 0.709045 -0.364117 -0.603680 1.368972 0.000000 0.000000 0.000000 1.000000];[-0.461479 -0.886981 -0.015279 -21.392365 -0.547634 0.298380 -0.781668 349.999176 0.697924 -0.352356 -0.623428 1312.950928 0.000000 0.000000 0.000000 1.000000];
0.127179;[-0.453146 -0.891250 -0.010510 -0.021114 -0.535119 0.281574 -0.796423 0.363909 0.712799 -0.355314 -0.604485 1.369816 0.000000 0.000000 0.000000 1.000000];[-0.446970 -0.894316 -0.018606 -19.744902 -0.553811 0.292995 -0.779350 348.804810 0.702478 -0.338042 -0.626234 1310.760132 0.000000 0.000000 0.000000 1.000000];
0.122751;[-0.437634 -0.898933 -0.019499 -0.020034 -0.534448 0.277505 -0.798340 0.363031 0.723077 -0.338963 -0.601878 1.369499 0.000000 0.000000 0.000000 1.000000];[-0.437198 -0.899178 -0.016348 -18.993383 -0.554076 0.283624 -0.782622 349.165253 0.708394 -0.333102 -0.622204 1314.276367 0.000000 0.000000 0.000000 1.000000];
0.117492;[-0.426758 -0.904156 -0.019128 -0.018849 -0.532114 0.268143 -0.803088 0.361247 0.731251 -0.332548 -0.595543 1.365173 0.000000 0.000000 0.000000 1.000000];[-0.427375 -0.903904 -0.015433 -18.244514 -0.561807 0.278918 -0.778792 347.349701 0.708299 -0.324165 -0.627014 1308.841919 0.000000 0.000000 0.000000 1.000000];
0.125170;[-0.417354 -0.908570 -0.017584 -0.019297 -0.541894 0.264364 -0.797783 0.363364 0.729492 -0.323434 -0.602681 1.372555 0.000000 0.000000 0.000000 1.000000];[-0.414276 -0.909969 -0.016125 -17.682016 -0.564003 0.270588 -0.780142 347.392670 0.714311 -0.314099 -0.625316 1311.432739 0.000000 0.000000 0.000000 1.000000];
0.136912;[-0.409721 -0.912046 -0.017162 -0.019087 -0.541299 0.258226 -0.800190 0.361160 0.734249 -0.318562 -0.599494 1.370896 0.000000 0.000000 0.000000 1.000000];[-0.404745 -0.914243 -0.016407 -18.075533 -0.566513 0.264799 -0.780310 345.371674 0.717780 -0.306531 -0.625099 1306.558472 0.000000 0.000000 0.000000 1.000000];
0.145373;[-0.455802 -0.877993 -0.072094 0.003920 -0.571082 0.260445 -0.289652 0.370094 0.314668 -0.027969 -0.619230 1.566041 0.000000 0.000000 0.000000 1.000000];[-0.391162 -0.920140 -0.016211 -19.297476 -0.567377 0.254987 -0.782946 344.319519 0.724596 -0.297059 -0.621800 1305.923828 0.000000 0.000000 0.000000 1.000000];
0.127248;[-0.449230 -0.881357 -0.072040 0.002144 -0.571917 0.255764 -0.289408 0.367786 0.314813 -0.025237 -0.618093 1.561894 0.000000 0.000000 0.000000 1.000000];[-0.381866 -0.924036 -0.016237 -21.062813 -0.570840 0.249643 -0.782150 343.054199 0.726832 -0.289406 -0.622799 1306.752075 0.000000 0.000000 0.000000 1.000000];
0.127214;[-0.381232 -0.924313 -0.017244 -0.025609 -0.554821 0.243673 -0.795478 0.359118 0.739483 -0.293692 -0.605725 1.377887 0.000000 0.000000 0.000000 1.000000];[-0.377178 -0.925978 -0.015141 -23.032391 -0.569955 0.244979 -0.784268 340.799194 0.729967 -0.287178 -0.620158 1303.595215 0.000000 0.000000 0.000000 1.000000];
0.127621;[-0.373181 -0.927553 -0.019486 -0.027395 -0.552096 0.238908 -0.798818 0.355675 0.745602 -0.287346 -0.601254 1.374194 0.000000 0.000000 0.000000 1.000000];[-0.368388 -0.929525 -0.014100 -25.215044 -0.575529 0.239946 -0.781749 338.944977 0.730083 -0.279871 -0.623355 1303.156128 0.000000 0.000000 0.000000 1.000000];
0.133907;[-0.366142 -0.930358 -0.019331 -0.029667 -0.553032 0.234258 -0.799549 0.353911 0.748395 -0.282057 -0.600290 1.373237 0.000000 0.000000 0.000000 1.000000];[-0.360496 -0.932609 -0.014463 -27.519125 -0.577420 0.235319 -0.781761 337.601929 0.732525 -0.273469 -0.623331 1302.686768 0.000000 0.000000 0.000000 1.000000];
0.121553;[-0.361095 -0.932379 -0.016688 -0.031934 -0.555429 0.229414 -0.799292 0.353371 0.749072 -0.279352 -0.600711 1.375549 0.000000 0.000000 0.000000 1.000000];[-0.357697 -0.933667 -0.015616 -29.700346 -0.584867 0.237038 -0.775682 334.492188 0.727975 -0.268324 -0.630852 1298.214233 0.000000 0.000000 0.000000 1.000000];
0.127767;[-0.354534 -0.934907 -0.015889 -0.034852 -0.559232 0.225627 -0.797712 0.352203 0.749374 -0.273928 -0.602822 1.379273 0.000000 0.000000 0.000000 1.000000];[-0.352937 -0.935522 -0.012665 -32.296913 -0.584959 0.231203 -0.777372 333.783691 0.730220 -0.266953 -0.628835 1301.370850 0.000000 0.000000 0.000000 1.000000];
0.117787;[-0.346215 -0.938072 -0.011400 -0.038232 -0.566105 0.218576 -0.794816 0.351826 0.748100 -0.268721 -0.606716 1.382779 0.000000 0.000000 0.000000 1.000000];[-0.338165 -0.940999 -0.009517 -35.199718 -0.596813 0.222268 -0.770942 329.928192 0.727614 -0.255023 -0.636757 1296.323608 0.000000 0.000000 0.000000 1.000000];
0.132914;[-0.339729 -0.940348 -0.017212 -0.041349 -0.565860 0.218987 -0.794885 0.347311 0.751247 -0.260310 -0.606496 1.380245 0.000000 0.000000 0.000000 1.000000];[-0.340191 -0.940250 -0.011170 -38.020657 -0.594749 0.224352 -0.771932 327.445496 0.728359 -0.255959 -0.635529 1297.941650 0.000000 0.000000 0.000000 1.000000];
0.118425;[-0.332410 -0.943051 -0.008938 -0.036036 -0.593535 0.216692 -0.773578 0.351934 0.731398 -0.252224 -0.631791 1.425056 0.000000 0.000000 0.000000 1.000000];[-0.331010 -0.943548 -0.008656 -41.048000 -0.604506 0.219091 -0.765841 321.849731 0.724547 -0.248266 -0.642895 1288.471313 0.000000 0.000000 0.000000 1.000000];
0.125879;[-0.326835 -0.945024 -0.006944 -0.040672 -0.592435 0.210516 -0.776568 0.346729 0.735278 -0.249974 -0.628714 1.419897 0.000000 0.000000 0.000000 1.000000];[-0.323392 -0.946172 -0.010052 -44.251583 -0.602452 0.214077 -0.768871 318.028870 0.729680 -0.242588 -0.639247 1288.532593 0.000000 0.000000 0.000000 1.000000];
0.116759;[-0.324336 -0.945867 -0.011601 -0.050493 -0.571151 0.205588 -0.794680 0.333897 0.754048 -0.251116 -0.606911 1.375913 0.000000 0.000000 0.000000 1.000000];[-0.312171 -0.949928 -0.010535 -47.265469 -0.605936 0.207640 -0.767898 314.436249 0.731679 -0.233329 -0.640408 1290.844971 0.000000 0.000000 0.000000 1.000000];
0.126137;[-0.319147 -0.947611 -0.012979 -0.054475 -0.576951 0.205153 -0.790577 0.330835 0.751825 -0.244833 -0.612197 1.382407 0.000000 0.000000 0.000000 1.000000];[-0.318062 -0.947979 -0.009864 -49.899734 -0.606005 0.211300 -0.766845 309.615936 0.729080 -0.237923 -0.641680 1288.500000 0.000000 0.000000 0.000000 1.000000];
0.116943;[-0.318516 -0.947852 -0.006197 -0.046035 -0.582231 0.200856 -0.787797 0.335948 0.747971 -0.247332 -0.615837 1.419059 0.000000 0.000000 0.000000 1.000000];[-0.309688 -0.950732 -0.011203 -51.848320 -0.609414 0.207522 -0.765173 304.559937 0.729843 -0.230135 -0.643650 1285.153687 0.000000 0.000000 0.000000 1.000000];
0.118308;[-0.373451 -0.910402 -0.068351 -0.029801 -0.609964 0.213274 -0.419974 0.334573 0.442717 -0.044712 -0.634697 1.529400 0.000000 0.000000 0.000000 1.000000];[-0.297192 -0.954712 -0.011221 -54.682487 -0.608720 0.198513 -0.768110 301.197571 0.735595 -0.221442 -0.640142 1286.648071 0.000000 0.000000 0.000000 1.000000];
0.117011;[-0.356207 -0.920731 -0.060522 -0.038239 -0.601935 0.210680 -0.493121 0.324396 0.504588 -0.079240 -0.628855 1.490071 0.000000 0.000000 0.000000 1.000000];[-0.302284 -0.953116 -0.010887 -56.263779 -0.610243 0.202287 -0.765914 294.736938 0.732251 -0.224876 -0.642774 1275.424072 0.000000 0.000000 0.000000 1.000000];
0.119262;[-0.349366 -0.923771 -0.059661 -0.040899 -0.606135 0.208441 -0.489777 0.320094 0.501564 -0.075219 -0.632575 1.487134 0.000000 0.000000 0.000000 1.000000];[-0.292474 -0.956158 -0.012013 -57.303616 -0.616955 0.198283 -0.761572 289.218384 0.730609 -0.215325 -0.647893 1267.989990 0.000000 0.000000 0.000000 1.000000];
0.134179;[-0.346217 -0.925360 -0.056636 -0.042336 -0.606756 0.204356 -0.490628 0.316566 0.501490 -0.076417 -0.632102 1.485339 0.000000 0.000000 0.000000 1.000000];[-0.290734 -0.956656 -0.014379 -58.615463 -0.612898 0.197759 -0.764975 285.866608 0.734706 -0.213588 -0.643822 1267.836304 0.000000 0.000000 0.000000 1.000000];
0.145096;[-0.331369 -0.932369 -0.052636 -0.045579 -0.613575 0.202777 -0.531945 0.314968 0.537591 -0.092463 -0.639206 1.482550 0.000000 0.000000 0.000000 1.000000];[-0.289717 -0.956984 -0.012983 -59.968513 -0.614383 0.196363 -0.764144 282.303619 0.733867 -0.213405 -0.644838 1265.438354 0.000000 0.000000 0.000000 1.000000];
0.133816;[-0.333895 -0.930630 -0.056522 -0.045135 -0.613839 0.200010 -0.487689 0.310225 0.498655 -0.070572 -0.637998 1.486327 0.000000 0.000000 0.000000 1.000000];[-0.277244 -0.960659 -0.013878 -60.139050 -0.620710 0.190122 -0.760601 278.739044 0.733361 -0.202254 -0.648995 1262.190918 0.000000 0.000000 0.000000 1.000000];
0.128190;[-0.320199 -0.936715 -0.051870 -0.046159 -0.615485 0.196309 -0.531763 0.308550 0.537916 -0.087063 -0.639415 1.477665 0.000000 0.000000 0.000000 1.000000];[-0.274956 -0.961246 -0.018130 -59.120583 -0.622953 0.192488 -0.758168 276.191284 0.732319 -0.197165 -0.651731 1259.202759 0.000000 0.000000 0.000000 1.000000];
0.118413;[-0.318328 -0.936796 -0.037854 -0.047457 -0.615747 0.183593 -0.537582 0.299922 0.540949 -0.097301 -0.635411 1.452897 0.000000 0.000000 0.000000 1.000000];[-0.273526 -0.961575 -0.021910 -56.858330 -0.618272 0.193228 -0.761802 274.183960 0.736808 -0.194822 -0.647362 1256.220947 0.000000 0.000000 0.000000 1.000000];
0.118350;[-0.307715 -0.940535 -0.058409 -0.042171 -0.619856 0.193677 -0.531529 0.305355 0.540265 -0.075608 -0.642467 1.475220 0.000000 0.000000 0.000000 1.000000];[-0.272005 -0.961985 -0.022787 -54.609207 -0.621483 0.193706 -0.759064 270.956299 0.734667 -0.192303 -0.650541 1250.294067 0.000000 0.000000 0.000000 1.000000];
0.142819;[-0.310993 -0.937952 -0.066325 -0.038448 -0.616095 0.192421 -0.488376 0.300910 0.503588 -0.051093 -0.637520 1.478756 0.000000 0.000000 0.000000 1.000000];[-0.260167 -0.965102 -0.028513 -52.734352 -0.617441 0.189004 -0.763534 268.644836 0.742323 -0.181037 -0.645060 1247.506592 0.000000 0.000000 0.000000 1.000000];
0.117767;[-0.260100 -0.965171 -0.026263 -0.055955 -0.604677 0.184068 -0.774816 0.293119 0.752703 -0.185648 -0.631494 1.383549 0.000000 0.000000 0.000000 1.000000];[-0.253167 -0.966983 -0.027775 -52.212574 -0.622994 0.184936 -0.760011 264.220337 0.740100 -0.175102 -0.649239 1237.888184 0.000000 0.000000 0.000000 1.000000];
0.124078;[-0.266320 -0.963303 -0.014327 -0.053562 -0.602482 0.178174 -0.777946 0.286596 0.752067 -0.198583 -0.627737 1.368783 0.000000 0.000000 0.000000 1.000000];[-0.249222 -0.967944 -0.029906 -52.909695 -0.627428 0.184915 -0.756360 260.647217 0.737689 -0.169733 -0.653395 1233.240234 0.000000 0.000000 0.000000 1.000000];
0.120214;[-0.262353 -0.964358 -0.013485 -0.057416 -0.604846 0.175558 -0.776679 0.283393 0.751538 -0.195698 -0.629224 1.368665 0.000000 0.000000 0.000000 1.000000];[-0.246056 -0.968738 -0.030382 -55.535156 -0.626053 0.182788 -0.758016 257.394257 0.739917 -0.167489 -0.651452 1229.226196 0.000000 0.000000 0.000000 1.000000];
0.124685;[-0.288324 -0.947950 -0.058022 -0.049497 -0.619436 0.183489 -0.530565 0.286351 0.539337 -0.066674 -0.640014 1.451554 0.000000 0.000000 0.000000 1.000000];[-0.237291 -0.971060 -0.025647 -59.596085 -0.633370 0.174681 -0.753837 254.644226 0.736545 -0.162629 -0.656485 1228.783936 0.000000 0.000000 0.000000 1.000000];
0.125857;[-0.255743 -0.966164 -0.014919 -0.068195 -0.606521 0.172461 -0.776102 0.276290 0.752507 -0.189453 -0.630037 1.356636 0.000000 0.000000 0.000000 1.000000];[-0.239133 -0.970685 -0.022542 -64.191025 -0.637170 0.174402 -0.750693 250.803528 0.732662 -0.165147 -0.660191 1221.422852 0.000000 0.000000 0.000000 1.000000];
0.121919;[-0.252313 -0.967125 -0.018768 -0.072556 -0.606750 0.173388 -0.775701 0.275300 0.753527 -0.184364 -0.630516 1.359059 0.000000 0.000000 0.000000 1.000000];[-0.224968 -0.974073 -0.022201 -68.609482 -0.639290 0.164766 -0.751068 248.965363 0.735297 -0.154767 -0.659776 1218.463379 0.000000 0.000000 0.000000 1.000000];
0.117608;[-0.248637 -0.968244 -0.014596 -0.078768 -0.607332 0.167751 -0.776482 0.270641 0.754315 -0.184212 -0.629731 1.348692 0.000000 0.000000 0.000000 1.000000];[-0.226274 -0.973811 -0.020312 -73.259026 -0.641328 0.164648 -0.749354 246.022766 0.733118 -0.156527 -0.661782 1210.953369 0.000000 0.000000 0.000000 1.000000];
0.129006;[-0.210178 -0.830688 -0.015392 -0.072364 -0.521845 0.144386 -0.664430 0.230976 0.646543 -0.153575 -0.541132 1.157269 0.000000 -0.000000 0.000000 0.857143];[-0.219752 -0.975320 -0.019502 -77.876892 -0.644512 0.160165 -0.747592 243.413528 0.732309 -0.151710 -0.663797 1206.649170 0.000000 0.000000 0.000000 1.000000];
0.134192;[-0.243714 -0.969495 -0.016100 -0.089451 -0.609576 0.166196 -0.775027 0.268007 0.754110 -0.179096 -0.631477 1.346582 0.000000 0.000000 0.000000 1.000000];[-0.214925 -0.976447 -0.016684 -82.641296 -0.651370 0.156059 -0.742500 241.185425 0.727659 -0.148709 -0.669564 1202.349121 0.000000 0.000000 0.000000 1.000000];
0.146782;[-0.240494 -0.970354 -0.016235 -0.095520 -0.610728 0.164401 -0.774549 0.265645 0.754292 -0.176378 -0.632141 1.343200 0.000000 0.000000 0.000000 1.000000];[-0.217225 -0.975971 -0.014673 -87.727272 -0.650308 0.155919 -0.743460 239.481750 0.727926 -0.151950 -0.668545 1199.290894 0.000000 0.000000 0.000000 1.000000];
0.144485;[-0.236703 -0.971299 -0.017650 -0.100005 -0.609698 0.162758 -0.775689 0.263416 0.756353 -0.172884 -0.630709 1.339848 0.000000 0.000000 0.000000 1.000000];[-0.220942 -0.975118 -0.015844 -91.042709 -0.647579 0.158837 -0.745221 238.385529 0.729239 -0.154385 -0.666554 1199.625366 0.000000 0.000000 0.000000 1.000000];
0.128744;[-0.234049 -0.971911 -0.020252 -0.102212 -0.610809 0.163315 -0.774702 0.263044 0.756297 -0.168982 -0.631857 1.339162 0.000000 0.000000 0.000000 1.000000];[-0.193244 -0.980967 -0.016759 -92.947495 -0.657726 0.142206 -0.739674 237.149353 0.728022 -0.131908 -0.672683 1194.247803 0.000000 0.000000 0.000000 1.000000];
0.130094;[-0.229187 -0.973061 -0.021132 -0.105029 -0.606949 0.159935 -0.778405 0.260134 0.760884 -0.165633 -0.627243 1.331154 0.000000 0.000000 0.000000 1.000000];[-0.191222 -0.981432 -0.012107 -95.529144 -0.662702 0.138200 -0.735983 235.776077 0.724033 -0.132706 -0.676818 1190.747559 0.000000 0.000000 0.000000 1.000000];
0.128944;[-0.228955 -0.973099 -0.021975 -0.105756 -0.612663 0.161704 -0.773537 0.260715 0.756328 -0.163646 -0.633196 1.336391 0.000000 0.000000 0.000000 1.000000];[-0.179243 -0.983646 -0.015252 -97.309532 -0.664971 0.132571 -0.734971 234.914963 0.725016 -0.121590 -0.677854 1192.027466 0.000000 0.000000 0.000000 1.000000];
0.129974;[-0.215942 -0.975982 -0.026399 -0.108196 -0.613125 0.156545 -0.774169 0.259193 0.759726 -0.151020 -0.632214 1.350757 0.000000 0.000000 0.000000 1.000000];[-0.181047 -0.983330 -0.014283 -98.847778 -0.674774 0.134777 -0.725576 233.910812 0.715448 -0.121719 -0.687922 1194.967407 0.000000 0.000000 0.000000 1.000000];
0.128413;[-0.213285 -0.976641 -0.023774 -0.112855 -0.614037 0.152983 -0.774280 0.257244 0.759858 -0.150565 -0.632316 1.330982 0.000000 0.000000 0.000000 1.000000];[-0.174583 -0.984496 -0.014443 -102.108963 -0.676894 0.130663 -0.724353 234.293869 0.715052 -0.116676 -0.689206 1201.045166 0.000000 0.000000 0.000000 1.000000];
